term1,term2,related
Europa,Interesse,0
Regelung,Verb,0
Richter,Reisen,0
Hippie-bewegung,Kosten,0
Dienstreise,Grund,0
Information,Trampertreffen,0
Schülerliste,Pflicht,0
Weltreise,Gastfamilie,0
Reisekosten,Prestigemotivation,0
Kontinent,Klassenfahrt,0
Bahn,Verbrechen,0
Pflicht,Monat,0
Weltreiseführer,Unterhaltungsbetrieb,0
Einsatzorganisation,Reisegrund,0
Kraftfahrzeug,Mensch,0
Jahrhundert,Schiff,0
Kosten,Reiseart,0
Weltumrundung,Schulprogramm,0
Hochkulturschema,Abenteuer,0
Beurteilung,Asien,0
Bestimmung,Monat,0
Arbeitgeber,Trivialschema,0
Unternehmen,Welt,0
Gastschüler,Dienst,0
Gastfamilie,Beurteilung,0
Bahn,Frau,0
Transportmittel,Kontinent,0
Studie,Wiki-form,0
Erledigung,Unternehmen,0
Flug,Auto,0
Bundesreisekostengesetz,Nächtigungsgeld,0
Verbrechen,Bedeutung,0
Sicherheit,Tag,0
Wegzeit,Asien,0
Arbeitsstätte,Einzelbeschreibung,0
Kennenlernen,Pflicht,0
Monat,Flug,0
Einsatzorganisation,Grund,0
Woche,Kosten,0
Mensch,Bedeutung,0
Reisesicherheit,Schild,0
Geschäftsreise,Richter,0
Bundesreisekostengesetz,Werbungskosten,0
Fernflug,Nielsen,0
Soldat,Bahn,0
Verbrechen,Kontinent,0
Unterweisung,Lehrkraft,0
Richtung,Soldat,0
Kraftfahrzeug,Auslandreisen,0
Fahrt,Autofahrer,0
Schiff,Caritasverband,0
Haustürgeschäft,Dienstgang,0
Mensch,Flug,0
Fahren,Dienstgang,0
Flug,Richtung,0
Unternehmen,Betriebsausgabe,0
Grund,Betrieb,0
Form,Passen,0
Anhalter,Information,0
Science-fiction-roman,Schulausflug,0
Bestimmung,Fernflug,0
Land,Verbrechen,0
Unterrichtsgang,Dienststelle,0
Dienstgang,Trivialschema,0
Autofahrer,Mitreisen,0
Gefährdungsbeurteilung,Gesellschaft,0
Zeitaufwand,Auswärtstätigkeit,0
Schweiz,Dienstgang,0
Soldat,Durchführung,0
Dienststelle,Interesse,0
Stelle,Unternehmen,0
Bestimmung,Beschreibung,0
Verbrechen,Beginn,0
Vorschuss,Information,0
Regelung,Gefährdungsbeurteilung,0
Hauptmotivation,Begriff,0
Rechtsbegriff,Arbeitszeit,0
Milliarde,Eisenbahn,0
Anhalter,Wegzeit,0
Bundesland,Arbeit,0
Million,Kosten,0
Matura-reise,Familie,0
Austauschreise,Schulbus,0
Mediumeninteresse,Arbeitsanweisung,0
Englisch,Frau,0
Bahn,Kraftfahrer,0
Land,Sicherheit,0
Dienststelle,Klassenfahrt,0
Dienstgang,Vorschuss,0
Verbreitung,Verbrechen,0
Bestimmung,Regelung,0
Grund,Schulveranstaltung,0
Straßenverbindung,Bedeutung,0
Geschichte,Weltumrundung,0
Roman,Unterrichtsveranstaltung,0
Weltreiseführer,Geschichte,0
Asien,Reisegrund,0
Land,Aufwand,0
Außendienst,Milliarde,0
Beförderungsklasse,Betriebsstätte,0
Anfangphase,Generation,0
Durchführung,Generation,0
Regelleistung,Verb,0
Sicherheitsregel,Mensch,0
Bestimmung,Weltreise,0
Dienstanweisung,August,0
Science-fiction-roman,Tag,0
Roman,Richtung,0
Familie,Taggeld,0
Zahl,Information,0
Welt,Bestimmung,0
Fernflug,Unternehmen,0
Schulreise,Schülerliste,0
Fahrtkosten,Verb,0
Reisekosten,Caritasverband,0
Transportmittel,Art,0
Geschichte,Eisenbahn,0
Fahrt,Reisedauer,0
Kraftfahrer,Beurteilung,0
Verbreitung,Sicherheitsregel,0
Schulverein,Arbeitsstätte,0
Reise,Weltreiseführer,0
Einzelbeschreibung,Unterrichtsgang,0
Verbreitung,Erledigung,0
Reisekosten,Mensch,0
Arbeit,Jahrhundert,0
Deutschland,Autor,0
Art,Rechtsbegriff,0
Wohnsitzstaat,Betriebsstätte,0
Mensch,Unterhaltungsbetrieb,0
Leistung,Weltreise,0
Studie,Eisenbahn,0
Transportmittel,Mensch,0
Tätigkeit,Dienstreise,0
Ort,Geschichte,0
Bundesland,Eisenbahn,0
Prestigemotivation,Gesellschaft,0
Eisenbahn,Welt,0
Auslandreisen,Klasse,0
Dienststelle,Mensch,0
Fahrtkosten,Schulfahrt,0
Auswärtstätigkeit,Weltreiseführer,0
Vorschuss,Frau,0
Kennenlernen,Abi-reise,0
Beginn,Arbeitsanweisung,0
Tramper-bewegung,Ziel,0
Verb,Klassenfahrt,0
Richter,Reiseverkehrsmittel,0
Auslandreisen,Unternehmen,0
Arbeit,Matura-reise,0
Unterrichtsgang,Regelung,0
Arbeitgeber,Arbeitsanweisung,0
Richtung,Mensch,0
Bestimmung,Europa,0
Regel,Passen,0
August,Schweiz,0
Hochkulturschema,Verb,0
Unterweisung,Richtung,0
Welt,Stelle,0
Bahn,Anfangphase,0
Lernen,Welt,0
Fahren,Schiff,0
Bedeutung,Weltreiseführer,0
Rechtsbegriff,Betrieb,0
Matura-reise,Richter,0
Generation,Arbeit,0
Rechtsbegriff,Durchführung,0
Asien,Interesse,0
Schulverein,Tramper-bewegung,0
Arbeitsort,Asien,0
Fernflug,Verbrechen,0
Verbrechen,Hochkulturschema,0
Leistung,Fahrtenerlass,0
Unterrichtsgang,Schülerliste,0
Eisenbahn,Reiseart,0
Richtung,Art,0
Wohlfahrtsverband,Bundesland,0
Unterrichtsgang,Arbeitsstätte,0
Erholung,Österreich,0
Erholung,Unterrichtsgang,0
Erziehungsarbeit,Verb,0
Flug,Schild,0
Haustürgeschäft,Arbeitszeit,0
Information,Interesse,0
Arbeitsanweisung,Landschulwoche,0
Tramper-bewegung,Europa,0
Taggeld,Trivialschema,0
Vorschuss,Abenteuer,0
Dienstgang,Arbeitsanweisung,0
Bedeutung,Reiseart,0
Durchführung,Schülersammelliste,0
Arbeitgeber,Schülerliste,0
Schulreise,Kontinent,0
Schülersammelliste,Lehrkraft,0
Regelung,Schweiz,0
Werbungskosten,Arbeitsort,0
Teil,Tag,0
Autofahrer,Bundesland,0
Arbeitsanweisung,Berg,0
Regelung,Reiseführer,0
Familie,Lernen,0
Trennungsgeld,Asien,0
Aufenthalt,Verein,0
Jahrhundert,Reiseverkehrsmittel,0
Beurteilung,Studie,0
Klassenfahrt,Musterschule,0
Information,Gastfamilie,0
Werbungskosten,Hippie-generation,0
Arbeitgeber,Welt,0
Privatwirtschaft,Strandaufenthalt,0
Asien,Weltreise,0
Klassenfahrt,Schild,0
Grund,Wandererlass,0
Ziel,Gesellschaft,0
Bundesland,Geschäftsreise,0
Reisen,Kontinent,0
Familie,Reisekosten,0
Bestimmung,Bedeutung,0
Fahren,Milliarde,0
Haustürgeschäft,Flug,0
Übernachtung,Autor,0
Einkommensteuergesetz,Motivation,0
Dienstgang,Bedeutung,0
Arbeitszeit,Schulverein,0
Mensch,Lernen,0
Organisation,Band,0
Rechtsbegriff,Klassenfahrt,0
Einsatzorganisation,Weltreiseführer,0
Bedeutung,Verbrechen,0
Verbrechen,Teil,0
Interesse,Geschäftsreise,0
Wandererlass,Abgefahren,0
Tramper-bewegung,Inselsberg,0
Bestandteil,Unternehmen,0
Reiseziel,Fernflug,0
Bundesreisekostengesetz,Anfangphase,0
Auto,Grund,0
Welt,Matura-reise,0
Europa,Monat,0
Bundesland,Bestimmung,0
Wohnung,Deutschland,0
Jahr,Passen,0
Tramp,Roman,0
Dauer,Europa,0
Klassenfahrt,Auto,0
Reiseart,Fernflug,0
Milliarde,Studie,0
Lernen,Lehrkraft,0
Berg,Aufwand,0
Teil,Verbreitung,0
Flug,Bahn,0
Wohnung,Schweiz,0
Schulreise,Auto,0
Verbindung,Jahrhundert,0
Schulausflug,Bestimmung,0
Treffen,Schild,0
Bürger,Auto,0
Frau,Hippie-bewegung,0
Kraftfahrzeug,Tätigkeit,0
Englisch,Stelle,0
Ausgabe,Nächtigungsgeld,0
Unternehmen,Jahrhundert,0
Geschichte,Außendienst,0
Kilometergeld,Jahr,0
Schülerliste,Geschichte,0
Privatwirtschaft,Stelle,0
Regelung,Zahl,0
Studie,Land,0
Hippie-bewegung,Rahmen,0
Verb,Abi-reise,0
Bezug,Verb,0
Reiseform,Weltreise,0
Band,Kraftfahrzeug,0
Unterweisung,Reiseführer,0
Arbeitsstätte,Jahr,0
Information,Richtung,0
Stelle,Hippie-generation,0
Wohnsitzstaat,Fernflug,0
Lernen,Kontinent,0
Betrieb,Verbrechen,0
Gefährdungsbeurteilung,Anhalter,0
Unterrichtsgang,Richtung,0
Richter,Eisenbahn,0
Ewr-bürger,Land,0
Forschungsweltreise,Geschichte,0
Reiseführer,Weltreise,0
Unternehmen,Verbrechen,0
Zeit,Abgefahren,0
Regelung,Richter,0
Mitreisen,Klasse,0
Österreich,Schulausflug,0
Gesellschaft,Verein,0
Schule,Lehrkraft,0
Erziehungsarbeit,Reisegrund,0
Monat,Frau,0
Beurteilung,Erziehungsarbeit,0
Studienfahrt,Werbungskosten,0
Betrieb,Beschreibung,0
Betrieb,Caritasverband,0
Gastfamilie,Reisekosten,0
Art,Nielsen,0
Nielsen,Reiseverkehrsmittel,0
Geschichte,Klassenfahrt,0
Arbeitszeit,Dienstgeschäft,0
Inselsberg,Unterrichtsgang,0
Schulwanderung,Dienstgeschäft,0
Trampertreffen,Reiseführer,0
Schüler,Tag,0
Abi-reise,Unterhaltungsbetrieb,0
Schulverein,Verb,0
Rahmen,Verbreitung,0
Arbeitgeber,Familie,0
Asien,Bestandteil,0
Schiff,Pflicht,0
Geschichte,Europa,0
Schulveranstaltung,Arbeitsgesetz,0
Matura-reise,Schweiz,0
Asien,Arbeitsanweisung,0
Arbeitspflicht,Abenteuer,0
Land,Unterrichtsveranstaltung,0
Berg,Österreich,0
Hippie-bewegung,Beschreibung,0
Kennenlernen,Reiseführer,0
Hochkulturschema,Reiseführer,0
Erledigung,Grund,0
Verb,Organisation,0
Mitreisen,Zweck,0
Band,Mensch,0
Sicherheit,Unterhaltungsbetrieb,0
Land,Reisegrund,0
Wohnung,Land,0
Klassenfahrt,Einzelbeschreibung,0
Reisesicherheit,Dienstanweisung,0
Mitreisen,Kraftfahrzeug,0
Schulwanderung,Zweck,0
Regelleistung,Passen,0
Gastfamilie,Transportmittel,0
Ziel,Nächtigungsgeld,0
Arbeitsanweisung,Auswärtstätigkeit,0
Unterweisung,Erledigung,0
Passen,Auto,0
Weblink,Dienststelle,0
Freizeitverkehr,Reisekosten,0
Million,Dienstgang,0
Stelle,Autofahrer,0
Autofahrer,Schulfahrt,0
Kontinent,Arbeitsstätte,0
Reiseführer,Sicherheit,0
Geld,Dienstreise,0
Passen,Tramper-bewegung,0
Bestimmung,August,0
Stelle,Flug,0
Weblink,Ort,0
Verbreitung,Bedeutung,0
Straßenverbindung,Teil,0
Unterrichtsgang,Grund,0
Sicherheitsregel,Ziel,0
Information,Schulausflug,0
Familie,Auto,0
Unternehmen,Austauschreise,0
Richter,Geschichte,0
Jahr,Übernachtungskosten,0
Tramper-bewegung,Straßenverbindung,0
Gastfamilie,Werbungskosten,0
Jahrhundert,Europa,0
Auto,Reisegrund,0
Nicht-schengen-staat,Schülerliste,0
Aufenthalt,Erholung,0
Kennenlernen,Welt,0
Auto,Art,0
Caritasverband,Abenteuer,0
Grund,Strandaufenthalt,0
Trivialschema,Reiseführer,0
Europa,Mitfahren,0
Arbeit,Beginn,0
Trampertreffen,Land,0
Abenteuer,Reiseart,0
Fernflug,Dienst,0
Fahrt,Schulbus,0
Österreich,Forschungsweltreise,0
Tramp,Bedeutung,0
Beurteilung,Mediumeninteresse,0
Hippie-bewegung,Tätigkeit,0
Betriebsstätte,Reiseführer,0
Fahrtzweck,Kosten,0
Dienstgeschäft,Fahrtkosten,0
Reisekosten,Privatwirtschaft,0
Bedeutung,Teil,0
Deutschland,Abenteuer,0
Österreich,Monat,0
Ausgabe,Weblink,0
Ort,Hippie-bewegung,0
Abenteuer,Land,0
Dienstreise,Dienstanweisung,0
Verbrechen,Auto,0
Schulbus,Europa,0
Interesse,Verbrechen,0
Nächtigungsgeld,Bedeutung,0
Abenteuer,Fahrtenerlass,0
Band,Fahrtkosten,0
Regel,Freizeitverkehr,0
Thema,Wiki-form,0
Welt,Schiff,0
Jahrhundert,Abi-reise,0
Regelarbeitszeit,Arbeitsgesetz,0
Arbeitgeber,Verein,0
Austauschreise,Schweiz,0
Einzelbeschreibung,Grund,0
Bezug,Art,0
Klassenfahrt,Straßenverbindung,0
Mensch,Durchführung,0
Ziel,Flug,0
Stelle,Nielsen,0
Roman,Band,0
Kontinent,Familie,0
Milliarde,Unterweisung,0
Trennungsgeld,Wegzeit,0
Band,Beginn,0
Frau,Dienstanweisung,0
Einkommensteuergesetz,Reiseverkehr,0
Hippie-bewegung,Erholung,0
Richter,Gastfamilie,0
Kilometergeld,Beurteilung,0
Woche,Tramp,0
Kontinent,Tätigkeit,0
Fahrtenprogramm,Regelung,0
Wegzeit,Soldat,0
Tramper-bewegung,Deutschland,0
Roman,Flug,0
Haustürgeschäft,Reisekosten,0
Österreich,Tramper-bewegung,0
Tramper-bewegung,Tag,0
Bestimmung,Trampertreffen,0
Erziehungsarbeit,Forschungsweltreise,0
Bestandteil,Eisenbahn,0
Außendienst,Verbreitung,0
Kraftfahrzeug,Jahrhundert,0
Information,Rechtsbegriff,0
Schild,Inselsberg,0
Kraftfahrer,Richtung,0
Tramper-bewegung,Flug,0
Nielsen,Bestimmung,0
Information,Arbeitgeber,0
Verein,Wegzeit,0
Tramper-bewegung,Verbreitung,0
Übernachtungskosten,Dienstanweisung,0
Roman,Arbeitsanweisung,0
Austauschjahr,Information,0
Ziel,Auto,0
Schiff,Bahn,0
Bedeutung,Unterhaltungsbetrieb,0
Vorschuss,Wohlfahrtsverband,0
Verbreitung,Transportmittel,0
Treffen,Tag,0
Unternehmen,Ort,0
Kontinent,Bedeutung,0
Österreich,Bestimmung,0
Reisesicherheit,Kraftfahrzeug,0
Tramp,Bahn,0
Englisch,Schild,0
Regelung,Dienstreise,0
Verbreitung,Weltreiseführer,0
Kosten,Dienstanweisung,0
Tag,Betriebsausgabe,0
Weltreise,Information,0
Arbeitsgesetz,Austauschreise,0
Übernachtungskosten,Sicherheit,0
Europa,Schulbusschild,0
Klassenfahrt,Landschulwoche,0
Information,Million,0
Verb,Forschungsweltreise,0
Mensch,Wandererlass,0
Reisegrund,Fernflug,0
Asien,Verb,0
Fernflug,Wiki-form,0
Reiseführer,Aufwand,0
Landschulwoche,Roman,0
Verbrechen,Ort,0
Sicherheitsregel,Fahrtenprogramm,0
Verbrechen,Einsatzorganisation,0
Information,Weblink,0
Begriff,Dienstgang,0
Bestimmung,Verbrechen,0
Autofahrer,Verb,0
Vorphase,Beurteilung,0
Flug,Tag,0
Programm,Linienverkehr,0
Abenteuer,Fahrer,0
Deutschland,Hochphase,0
Fernflug,Science-fiction-roman,0
Monat,Bundesland,0
Nächtigungsgeld,Fernflug,0
Art,Reiseziel,0
Anhalter,Kosten,0
Frau,Treffen,0
Interesse,Hippie-bewegung,0
Abenteuer,Art,0
Österreich,Kraftfahrzeug,0
Verein,Englisch,0
Berg,Verb,0
Fahrtenprogramm,Durchführung,0
Woche,Interesse,0
Ziel,Hochkulturschema,0
Band,Eisenbahn,0
Europa,Austauschreise,0
Übernachtungskosten,Reiseführer,0
Fahrtenerlass,Einkommensteuergesetz,0
Kraftfahrer,Richter,0
Hippie-generation,Verb,0
Tag,Einsatzorganisation,0
Schulfahrt,Geld,0
Hochkulturschema,Trampertreffen,0
Arbeitsanweisung,Eisenbahn,0
Asien,Geschichte,0
Schulverein,Dienstreiseverkehr,0
Tramp,Österreich,0
Hippie-bewegung,Schild,0
Richtung,Reiseführer,0
Eisenbahn,Hippie-bewegung,0
Beurteilung,Dienstanweisung,0
Dienstgang,Kraftfahrzeug,0
Prestigemotivation,Strandaufenthalt,0
Beurteilung,Geschichte,0
Schulprogramm,Schülerfahrt,0
Klasse,Schulwanderung,0
Berg,Beginn,0
Prestigemotivation,Betrieb,0
Mitreisen,Wagenklasse,0
Bestimmung,Österreich,0
Flug,Geschichte,0
Arbeitgeber,Dienstreise,0
Dienst,Schulveranstaltung,0
Englisch,Verbindung,0
Regelung,Geschichte,0
Taggeld,Frau,0
Kontinent,Aufenthalt,0
Richtung,Wandererlass,0
Reiseart,Arbeitgeber,0
Million,Stelle,0
Klassenfahrt,Tätigkeit,0
Österreich,Verb,0
Austauschreise,Hochkulturschema,0
Verbrechen,Rechtsbegriff,0
Fahren,Art,0
Dienstreise,Übernachtung,0
Reiseführer,Werbungskosten,0
Fahrer,Erholung,0
Erziehungsarbeit,Gruppe,0
Ziel,Reisen,0
Ort,Kennenlernen,0
Mensch,Bahn,0
Mensch,Arbeitsanweisung,0
Hochkulturschema,Woche,0
Geschichte,Gruppe,0
Grund,Arbeitsstätte,0
Bundesland,Musterschule,0
Ausgabe,Passen,0
Geschichte,Abenteuer,0
Deutschland,Organisation,0
Hochkulturschema,Erledigung,0
Flug,Wiki-form,0
Verkehrsmittel,Passen,0
Auto,Dienstreiseverkehr,0
Außendienst,Fernflug,0
Klassenfahrt,Auswärtstätigkeit,0
Fahrtkosten,Verbreitung,0
Verb,Weltreise,0
Weltumrundung,Sicherheitsregel,0
Passen,Musterschule,0
Science-fiction-roman,Abi-reise,0
Dienst,Asien,0
Fahrtkosten,Jahr,0
Wohnung,Kraftfahrzeug,0
Möglichkeit,Stelle,0
Bahn,Reisesicherheit,0
Kontinent,Geschäftsreise,0
Klasse,Weltreise,0
Reisekosten,Ort,0
Sicherheitsregel,Verb,0
Reisen,Nicht-schengen-staat,0
Dienstgeschäft,Schulverein,0
Reisekosten,Organisation,0
Frau,Studie,0
Autor,Auswärtstätigkeit,0
Dienstreise,Transportmittel,0
Flug,Unternehmen,0
Österreich,Teil,0
Kontinent,Sicherheit,0
Reiseart,Welt,0
Bedeutung,Auto,0
Ziel,Organisation,0
Arbeitgeber,Bestimmung,0
Aufenthalt,Studie,0
Kosten,Zweck,0
Unterrichtsgang,Kennenlernen,0
Eisenbahn,Caritasverband,0
Klassenfahrt,Eisenbahn,0
Begriff,Dienstreise,0
Passen,Kraftfahrzeug,0
Kennenlernen,Band,0
Richter,Erledigung,0
Geschichte,Verein,0
Land,Tramper-bewegung,0
Richter,Unterweisung,0
Dienstgang,Schulbus,0
Klassenfahrt,Land,0
Arbeitsstätte,Bahn,0
Welt,Berg,0
Frau,August,0
Art,Hippie-bewegung,0
Ziel,Verb,0
Kontinent,Unternehmen,0
Dienstreise,Betriebsausgabe,0
Richter,Kennenlernen,0
Art,Regel,0
Übernachtungskosten,Lehrkraft,0
Gesellschaft,Caritasverband,0
Reisesicherheit,Verbrechen,0
Kraftfahrer,Teil,0
Rahmen,Haustürgeschäft,0
Eisenbahn,Verbrechen,0
Mitreisen,Arbeitspflicht,0
Ziel,Verbreitung,0
Bezug,Mensch,0
Zahl,Science-fiction-roman,0
Wohlfahrtsverband,Reiseverkehr,0
Autofahrer,Begriff,0
Arbeitgeber,Bestandteil,0
Deutschland,Fahrer,0
Bezug,Dienstgang,0
Stelle,Woche,0
Caritasverband,Reisegrund,0
Gastfamilie,Fernflug,0
Welt,Arbeit,0
Flug,Bedeutung,0
Science-fiction-roman,August,0
Lernen,Schild,0
Richter,Verbrechen,0
Transportmittel,Auto,0
Anfangphase,Schülersammelliste,0
Flug,Verb,0
Flug,Ort,0
Motivation,Ziel,0
Reisekosten,Bestandteil,0
Mensch,Beschreibung,0
Stelle,Inselsberg,0
Autofahrer,Beurteilung,0
Fahrtenerlass,Übernachtung,0
Gruppe,Ziel,0
Gruppe,Land,0
Musterschule,Weltreise,0
Personenverkehrsaufwand,Hippie-bewegung,0
Reisegrund,Europa,0
Mensch,Verbreitung,0
Ausgabe,Österreich,0
Reiseziel,Million,0
Erholung,Information,0
Nicht-schengen-staat,Kraftfahrzeug,0
Außendienst,Österreich,0
Erziehungszweck,Weltreise,0
Dauer,Einsatzorganisation,0
Verbrechen,Art,0
Ziel,Jahrhundert,0
Bestimmung,Kraftfahrer,0
Abi-reise,Einzelbeschreibung,0
Trennungsgeld,Beförderungsklasse,0
Weltreiseführer,Österreich,0
Mensch,Auto,0
Reisekosten,Million,0
Teil,Asien,0
Literatur,Wohnung,0
Reise,Kosten,0
Million,Deutschland,0
Passen,Ort,0
Dienstgeschäft,Anfangphase,0
Schülersammelliste,Schule,0
Jahrhundert,Hauptmotivation,0
Organisation,Unterweisung,0
Geschäftsreise,Mensch,0
Deutschland,Trampertreffen,0
Wohlfahrtsverband,Passen,0
Unterhaltungsbetrieb,Ausgabe,0
Taggeld,Art,0
Österreich,Erledigung,0
Monat,Einsatzorganisation,0
Flug,Regelung,0
Beurteilung,Sicherheit,0
Schulfahrt,Reisekosten,0
Schulbusschild,Monat,0
Bundesland,Autor,0
Schweiz,Information,0
Ausgabe,Studie,0
Soldat,Bedeutung,0
Lernen,Gesellschaft,0
Familie,Österreich,0
Austauschjahr,Teil,0
Reisekosten,Milliarde,0
Wohnung,Werbungskosten,0
Dienstanweisung,Gesellschaft,0
Klassenfahrt,Taggeld,0
Wohnung,Jahrhundert,0
Erziehungszweck,Weltumrundung,0
Stelle,Asien,0
Arbeitgeber,Einsatzorganisation,0
Unterhaltungsbetrieb,Grund,0
Außendienst,Werbungskosten,0
Gruppe,Fahrer,0
Trivialschema,Land,0
Schweiz,Reiseart,0
Programm,Beschreibung,0
Kontinent,Information,0
Land,Bestandteil,0
Linienverkehr,Wohlfahrtsverband,0
Bundesland,Mensch,0
Kosten,Monat,0
Vorphase,Zahl,0
Schiff,Woche,0
Landschulwoche,Gruppe,0
Hauptmotivation,Schulreise,0
Sicherheitsregel,Kontinent,0
Arbeitsstätte,Schulreise,0
Art,Flug,0
Geschäftsreise,Schulprogramm,0
Flug,Deutschland,0
Reisekosten,Schule,0
Reiseführer,Lernen,0
Dienstanweisung,Tag,0
Organisation,Ziel,0
Bedeutung,Sicherheit,0
Schulverein,Berg,0
Unterrichtsgang,Rahmen,0
Unternehmen,Arbeitsstätte,0
Matura-reise,Mensch,0
Zeitaufwand,Begriff,0
Flug,Jahrhundert,0
Europa,Ort,0
Matura-reise,Auswärtstätigkeit,0
Gesellschaft,Soldat,0
Eisenbahn,Arbeitsstätte,0
Transportmittel,Information,0
Personenverkehrsaufwand,Teil,0
Flug,Hippie-bewegung,0
Schüler,Kraftfahrzeug,0
Literatur,Fahrtenprogramm,0
Flug,Nielsen,0
Weblink,Reisekosten,0
Nielsen,Bedeutung,0
Schweiz,Regelung,0
Interesse,Betriebsausgabe,0
Schulbusschild,Sicherheit,0
Kontinent,Dienst,0
Arbeitgeber,Roman,0
Einzelbeschreibung,Asien,0
Nächtigungsgeld,Asien,0
Betrieb,Geschichte,0
Soldat,Sicherheitsregel,0
Erziehungsarbeit,Bedeutung,0
Klassenfahrt,Jahrhundert,0
Bundesreisekostengesetz,Ort,0
Schild,Hauptmotivation,0
Bestimmung,Kraftfahrzeug,0
Ort,Verbrechen,0
Fahrer,Sicherheit,0
Monat,Unterrichtsgang,0
Verb,Aufenthalt,0
Stelle,Kilometergeld,0
Dienststätte,Auswärtstätigkeit,0
Vorschuss,Berg,0
Anhalter,Österreich,0
Hippie-bewegung,Arbeitszeit,0
Geschäftsreise,Schiff,0
Beschreibung,Art,0
Schiff,Richter,0
Hochkulturschema,Schulreise,0
Reiseführer,Hochkulturschema,0
Beschreibung,Werbungskosten,0
Bürger,Arbeitsort,0
Reisen,Kraftfahrzeug,0
Arbeitsstätte,Art,0
Bundesreisekostengesetz,Prestigemotivation,0
Werbungskosten,Weblink,0
Bürger,Auswärtstätigkeit,0
Wohnsitzstaat,Unterrichtsveranstaltung,0
Grund,Nielsen,0
Gesellschaft,Verbrechen,0
Deutschland,Kraftfahrzeug,0
Einzelbeschreibung,Monat,0
Reisen,Stelle,0
Reisekosten,Inselsberg,0
Dienstreiseverkehr,Schulbus,0
Geschichte,Übernachtung,0
Land,Beurteilung,0
Verein,Europa,0
Schulbusschild,Verbreitung,0
Verbreitung,Gesellschaft,0
Europa,Fernflug,0
Schüler,Erledigung,0
Deutschland,Schulreise,0
Verbindung,Reise,0
Ort,Weblink,0
Information,Unterweisung,0
Europa,Privatwirtschaft,0
Bestimmung,Gastfamilie,0
Zweck,Geschäftsreise,0
Asien,Ziel,0
Bedeutung,Richter,0
Kontinent,Reisegrund,0
Kraftfahrzeug,Anfangphase,0
Reiseführer,Auswärtstätigkeit,0
Schulbusschild,Kosten,0
Literatur,Berg,0
Unternehmen,Flug,0
Transportmittel,Durchführung,0
Regelung,Familie,0
Unterrichtsgang,Sicherheitsregel,0
Österreich,Science-fiction-roman,0
Dienst,Lehrkraft,0
Bestimmung,Teil,0
Reisen,Schule,0
Beschreibung,Dauer,0
Bedeutung,Regelleistung,0
Milliarde,Reise,0
Arbeitsgesetz,Bundesland,0
Information,Inselsberg,0
Kosten,Durchführung,0
Ewr-bürger,Dienstreise,0
Land,Ziel,0
Schild,Erledigung,0
Straßenverbindung,Gruppe,0
Linienverkehr,Reisekosten,0
Verbreitung,Übernachtungskosten,0
Schulbusschild,Betriebsstätte,0
Betriebsausgabe,Kontinent,0
Trivialschema,Betrieb,0
Kosten,Ausgabe,0
Anhalter,Bundesland,0
Fernflug,Geschichte,0
Grund,Beschreibung,0
Information,Schüler,0
Bezug,Schulveranstaltung,0
Schiff,Jahr,0
Betrieb,Verbindung,0
Mitnahme,Europa,0
Hippie-bewegung,Richtung,0
Arbeitsanweisung,Thema,0
Kosten,Gruppe,0
Flug,Lernen,0
Durchführung,Verein,0
Tätigkeit,Gefährdungsbeurteilung,0
Richter,Zahl,0
Aufwand,Kraftfahrer,0
Motivation,Zahl,0
Unterhaltungsbetrieb,Reisekosten,0
Frauenfahrt,Weltreiseführer,0
Trennungsgeld,Verbreitung,0
Wandererlass,Grund,0
Gastfamilie,Richtung,0
Dienstreise,Eisenbahn,0
Organisation,Ausgabe,0
Trivialschema,Unterrichtsgang,0
Betriebsstätte,Familie,0
Roman,Abenteuer,0
Reisekosten,Kraftfahrzeug,0
Familie,Eisenbahn,0
Kilometergeld,Jahrhundert,0
Richtung,Schweiz,0
Europa,Roman,0
August,Eisenbahn,0
Übernachtungskosten,Klassenfahrt,0
Trivialschema,Regelung,0
Europa,Dienst,0
Dienststelle,Reiseart,0
Fahren,Schweiz,0
Erledigung,Bestimmung,0
Zweck,Reisen,0
Reiseform,Trennungsgeld,0
Roman,Arbeitspflicht,0
Schülersammelliste,Erziehungsarbeit,0
Gruppe,Hippie-bewegung,0
Flug,Unterhaltungsbetrieb,0
Gesellschaft,Monat,0
Roman,Unterweisung,0
Verbreitung,Verbindung,0
Art,Tramp,0
Kraftfahrer,Verb,0
Dienstreise,Asien,0
Autofahrer,Gefährdungsbeurteilung,0
Richter,Reisesicherheit,0
Übernachtung,Dienstanweisung,0
Europa,Erledigung,0
Geschichte,Unterweisung,0
Betriebsausgabe,Interesse,0
Information,Unternehmen,0
Kosten,Haustürgeschäft,0
Unterrichtsgang,Ziel,0
Flug,Band,0
Lehrkraft,Art,0
Haustürgeschäft,Mensch,0
Transportmittel,Eisenbahn,0
Tag,Dienststätte,0
Nielsen,Zweck,0
Deutschland,Richter,0
Bürger,Verbindung,0
Dienstanweisung,Vorschuss,0
Betrieb,Wohnung,0
Fahrer,Information,0
Flug,Betrieb,0
Schülerfahrt,Schulbus,0
Bundesland,Dienstanweisung,0
Geschichte,Schweiz,0
Hauptmotivation,Welt,0
Kraftfahrzeug,Schweiz,0
Dienstreise,Bestandteil,0
Million,Schiff,0
Jahrhundert,Arbeit,0
Reiseart,Matura-reise,0
Soldat,Bestimmung,0
Musterschule,Bürger,0
