term1,term2,label,related
Logdatei,Sprachteil,Gegenstand,0
Quelle,Software,Schicht,0
Objektdatenbank,Datumenmenge,Vermögen,0
Satz,Denormalisierungsmuster,Dateien,0
Sprache,Log-dateien,System,0
Manipulationssprache,Nutzdaten,Datenbanken,0
Protokoll,Adressliste,Mittel,0
Entwicklung,Benutzerfehler,Veränderung,0
E-mail-server,Teilsprache,Aussehen,0
Klasse,Satz,Material,0
Anwendungssoftware,Artikelnummer,Element,0
Masseneinsatz,Mastertabelle,Datei,0
Ereignisprotokoll,Name,Sprechweise,0
Artikelnummer,Verbund,Sprachfamilie,0
Fehler,Peer-to-peer-netzwerk,Objekt,0
Warning,Projekt,Zen,0
Datumensatz,Code,Varietät,0
Programmzustand,Kundennummer,Entscheidung,0
Software,Seite,Sprachfamilie,0
Artikelnummer,Paketquelle,Element,0
Proxyserver,Dokumentmenge,Stoff,0
Datumenmodell,Laufzeitinformation,Varietät,0
Fremdschlüssel,Medium,Dateien,0
Hochschulschriftenserver,Publikation,Kommunikation,0
Objektdatenbanksysteme,Rdf-format,Klasse,0
Open-source-datenbank,Datenmanipulationssprache,Muster,0
Nutzungsdatum,Abfragesprache,Hinweis,0
E-mail-server,Teil,Mitteilung,0
Muster,Kundennummer,Bedeutungen,0
Dini-datenbank,Protokoll,Bewegung,0
Abhängigkeitsinformation,Architektur,Varietät,0
Manipulationssprache,Typ,Folge,0
Datenbanksprache,Feldname,Vorstellung,0
Form,Server,Verzeichnis,0
Artikelnummer,Rdf-format,Blickwinkel,0
Objektdatenbanksysteme,Preprint-server,Stoff,0
Satz,Dokumenten-server,Gegenstandes,0
Paket,Datei,Gesamtheit,0
Xml-format,Fehler,Programm,0
Denormalisierungsmuster,Paket,Fortbewegung,0
Laufzeitfehler,Warning,Masse,0
Name,Transaktionsprotokoll,Rechner,0
Typbegriff,Entwicklung,Liste,0
Fremdschlüssel,Datumenfeld,Sprechweise,0
Teil,Datei,Kleidungsstück,0
Datenbanksprache,Verarbeitung,Messwerte,0
Kundennummer,Form,Tier,0
Anwendungssoftware,Satz,Gestalt,0
Logging-datenbanken,Teilsprache,Vermittlung,0
Objektdatenbanksystem,Satz,Mitteilung,0
Fall,Entwicklung,Außenbereich,0
Internet-information,Schlüssel,Abbildung,0
Analysezweck,Primärschlüssel,Existenz,0
Liste,Batch-transaktion,Aufbau,0
Federation,Zweck,Raum,0
Objektdatenbank,Schlüssel,Verwaltung,0
Anwendungssoftware,Edlich,Jungtier,0
Telemedium,Seite,Zen,0
Ereignisprotokoll,Masseneinsatz,Statistik,0
Nettodaten,Adressdaten,Anordnung,0
Nutzdaten,Anwendungsseite,Folge,0
Transaktionsprotokoll,Projekt,Aussehen,0
Datenbanksprache,Datumenstruktur,Anforderungen,0
Datenbanksprache,Stapelverarbeitung,Maß,0
Relationale-datenbank-muster,Objektklasse,Zeichen,0
Logdatei,Anwendungsseite,Stelle,0
Datumenbestand,Fehler,S,0
Gurocksoftware,Objektdatenbanksystem,Modell,0
Artikelnummer,Datenspeicher,Entscheidung,0
Datenbankanwendung,Anwendungsseite,Taxon,0
Abfragesprache,Transaktionstabelle,Datei,0
Systemsoftware,Datenbanksprache,Bedeutungen,0
Paket,Datumensatz,Erscheinungsform,0
Klasse,Transaktionsprotokoll,Verbindung,0
Datenaufsichtssprache,Setzen,Veränderung,0
Seite,Quellcodedateien,Kleidungsstück,0
Auswertung,Protokoll,Zusammenstellung,0
Gruppe,Rdf-format,Zusammenstellung,0
Datumensatz,Seite,Vorgang,0
Anwendungsprogramm,Seite,Verwenden,0
Tabellenform,Kundennummer,Begriff,0
Aufwand,Kundennummer,Zusammenstellung,0
Artikelnummer,Ereignisprotokoll,Information,0
Protokoll,Datenbanksysteme,Struktur,0
Laufzeitinformation,Zustand,Körper,0
Lösung,Processing,Gegenstand,0
Objektdatenbanksystem,Datenbank-)abfragesprache,Ergebnis,0
Datenänderung,Programm,Aussehen,0
Zweck,Protokolldatei,Raumes,0
Berechnungsmodell,Grafiksoftware,Rest,0
Streaming-media-applikation,Adressdaten,Beschwerden,0
Open-source-datenbank,Sprachteil,Aussehen,0
Beginning,Geschäftstransaktion,Muster,0
Verwaltung,Datumensatz,Systeme,0
Netzwerkinformation,Gurocksoftware,Einheit,0
Datenbank-)abfragesprache,Medium,Datei,0
Feldname,Fehler,Dateien,0
Fehler,Verfahren,Objekt,0
Transaktionsprotokoll,Internet-information,Art,0
Datenbeschreibung,Datum,Verbesserung,0
Datumenfeld,Objektdatenbank,Anordnung,0
Fetching,Satz,Datenbank,0
Internet-information,Form,Energie,0
Benutzerfehler,Log-dateien,Erscheinungsform,0
Xml-format,Liste,Bewegung,0
Dini-datenbank,Programm,Operation,0
Datenbeschreibung,Änderung,Vorname,0
Transaktionsprotokoll,Eda-datenbank,Seite,0
Eda-datenbank,Analysezweck,Richtung,0
Protokoll,Transaktion,Körper,0
Fehler,Datumensatz,Programm,0
Versionsverwaltung,Analysezweck,Mitteilung,0
Auflösungsmuster,Information,Beseitigung,0
Transaktionsprotokoll,Code,Zustand,0
Information,Datenbanksprache,Prozess,0
Datenbankanwendung,Zurücksetzen,Varietät,0
Standardverhalten,Programm,Bank,0
Datumensatz,Protokolldatei,Statistik,0
Paketquelle,Auflösungsmuster,Stelle,0
Zweck,Programmpaket,Ruf,0
Datumensatz,Einheitlich,Bedeutungen,0
Dokumentmenge,Netzwerk,Vermittlung,0
Abfragesprache,Fremdschlüssel,Veränderung,0
Struktur,Verarbeitung,Zusammensetzen,0
Auflösungsmuster,Passwort,Form,0
Datenbanktabelle,Gurocksoftware,Raumes,0
Fehler,Zusammensetzen,Sammlung,0
Analysezweck,Typbegriff,Verbesserung,0
Datumensatz,Datenbankanwendung,Entscheidung,0
Muster,Netzwerk,Außenbereich,0
Änderung,Datenmanipulationssprache,Kommunikation,0
Fehler,Harvesting,Folge,0
Fotodatum,Datumensatz,Varietät,0
Dokumentmenge,Server,Maß,0
Datumenbestand,Muster,Wechsel,0
Querverweistabelle,Nutzdaten,Auskunft,0
Entitätstyp,Transaktionsprotokoll,Lehre,0
Ereignisprotokoll,Transaktionsprotokoll,Schicht,0
Versionsverwaltung,Datenbanksprache,Kategorie,0
Speichermedium,Satz,Muster,0
Datenspeichersystem,Fotodatum,Vorname,0
Datenverarbeitungssprache,Ereignisprotokolldatei,Organisation,0
Kundennummer,Dokumenten-server,Bewegung,0
Randdatum,Artikelnummer,Form,0
Programmieraufwand,Protokoll,Vielzahl,0
Entwicklung,Transaktionsprotokoll,Beschreibung,0
Anwendungsseite,Laufzeitinformation,Körper,0
Zweck,Datenbank-)abfragesprache,Aufbau,0
Einsatz,Muster,Ordnung,0
Seite,Rdf-format,Rang,0
Fetching,Csv-dateien,Wechsel,0
Tracing,Objektdatenbank,Raum,0
Transaktion,Protokoll,Erscheinungsform,0
Sprache,Primärschlüssel,Administration,0
Information,Master-server,Gestalt,0
Open-source-datenbank,Laufzeitinformation,Vielzahl,0
Format,Verarbeitung,Element,0
Architektur,Auflösungsmuster,Server,0
Bibliothek,Spezialfall,Schema,0
Datenbank-)abfragesprache,Anwendergruppe,Gesamtheit,0
Fehler,Protokoll,Zeichen,0
Windows-system,Anwendungsseite,Rechner,0
Verwaltung,Sicherheit,Arbeit,0
Datumensatz,Preprint-server,Verbesserung,0
Abhängigkeitsinformation,Format,Rückstand,0
Satz,Einsatz,Ergebnis,0
Laufzeitinformation,Transaktionsprotokoll,Bezeichnung,0
Protokoll,Fehler,Masse,0
Laufzeitinformation,Satz,Statistik,0
Referenztabelle,Speichermedium,Bewegung,0
Projekt,Geschäftstransaktion,Außenbereich,0
Projektdatum,Dta-verfahren,Ergebnis,0
Protokoll,Anbieterserver,Rechner,0
Datumenbestand,Format,Liste,0
Primärschlüssel,Versionsverwaltungssystem,Engagement,0
Masseneinsatz,Logdatei,Messwerte,0
Protokolldatei,Verantwortlich,Code,0
Versionsverwaltungssystem,Protokolldatei,Gegenstand,0
Kundennummer,Liste,Zusammenstellung,0
Manipulationssprache,Gruppe,Entscheidung,0
Seite,Transaktionsprotokoll,Lebewesen,0
Spezialfall,Ereignisprotokoll,Sprachfamilie,0
Gruppe,Artikelname,Operation,0
Datenmanipulationssprache,Ereignisprotokoll,Vorstellung,0
Information,Verarbeitung,Struktur,0
Verfahren,System,Gesamtheit,0
Lastenverteilung,Kundennummer,Operation,0
Nettodaten,Datei,Computer,0
Datenbanksprache,Setzen,Konzept,0
Benutzerfehler,Entitätstyp,Hinweis,0
Zurücksetzen,Dokumentenserver,Anforderungen,0
Dini-datenbank,Feldname,Zusammensetzen,0
Ereignisprotokoll,Gruppe,Art,0
Leistungsproblem,Dta-verfahren,Stelle,0
Entitätstyp,Primärschlüssel,Datei,0
Protokoll,Lastverteilung,Eigenschaft,0
Fall,Datenverarbeitungssprache,Zusammensetzen,0
Anwendungsseite,Stapelverarbeitung,Existenz,0
Typbegriff,Universität,Ruf,0
Bezüglich,Sprache,Wechsel,0
Datumensatz,Beschreibung,Stelle,0
Installationsprogramm,Programm,Taxon,0
Programmzustand,Datenbankmodell,Blickwinkel,0
Datenbanksystem,Fehler,Mathematik,0
Format,Dokumentenserver,Aufzählung,0
Datenänderung,Batch-transaktion,Datenbank,0
Sprache,Lastenverteilung,Folge,0
Dokumenten-server,Entwicklung,Bezeichnung,0
Fremdschlüssel,Systementwicklung,Jungtier,0
Netzwerk,Typ,Modell,0
Ereignisprotokolldatei,Ereignisprotokoll,Bank,0
Modell,Tracing,Software,0
Datenbanksprache,Nutzungsdatum,Verwaltung,0
Protokolldatei,Quellcodedateien,Masse,0
Zweck,Anwendung,Außenbereich,0
Satz,Processing,Programm,0
Transaktion,System,Kommunikationsmittel,0
Zieltabelle,Stapelverarbeitung,Verwaltung,0
Ereignisprotokoll,Teilsprache,Energie,0
Fehler,Objektdatenbanksysteme,Gruppe,0
Liste,Sperrverwaltung,Daten,0
Systementwicklung,Liste,Bezeichnung,0
Primärschlüssel,Protokoll,Aussehen,0
Zweck,Satz,Verbesserung,0
Mastertabelle,Laufzeitinformation,Verbindung,0
Xml-format,Datumensatz,Bestand,0
Form,Transaktion,Hinweis,0
Medium,Transaktionsprotokoll,System,0
Fehler,Laufzeitfehler,Gebäude,0
Dta-verfahren,Laufzeitinformation,Mathematik,0
Fall,Netzwerkinformation,Bank,0
Systemsoftware,Telemedium,Datenbank,0
Dokumentmenge,Zweck,Linie,0
Datenverarbeitungssprache,Eda-datenbank,Teil,0
Struktur,Telemedium,Vermittlung,0
Berechnungsmodell,Datenänderung,Kommunikationsmittel,0
Datum,Feldname,Blickwinkel,0
Adressdaten,Laufzeitinformation,Zen,0
Projektdatum,Datumensatz,Informationseinheit,0
Fall,Verfahren,Tabelle,0
Zweck,E-mail-server,Gruppe,0
Format,Menge,Einheit,0
Ereignisprotokoll,Struktur,Mitteilung,0
Spezialfall,Format,Ausdruck,0
Xml-format,Kundennummer,Kleidungsstück,0
Transaktion,Fehler,Bedeutungen,0
Datumensatz,Entwicklung,Computerprogramm,0
Architektur,Analysezweck,Sprache,0
Artikelnummer,Datenbank-)abfragesprache,Ausdruck,0
Information,Transaktionsprotokoll,Blickwinkel,0
Seite,Laufzeitfehler,Mittel,0
Anwendungssoftware,Menge,Muster,0
Objektdatenbanken,Projekt,Richtung,0
Anwendungsseite,Anwendung,Änderung,0
Datenbanksysteme,Kundennummer,Seite,0
Anwendungsseite,Single-server,Datei,0
Softwarelösung,Datumenbestand,Datei,0
Medium,Batch-transaktion,Verwenden,0
Denormalisierungsmuster,Passwort,Administration,0
Fehler,Datumensatz,Einheit,0
Bestand,Listen­form,Liste,0
Datenbeschreibung,Nutzerverhalten,Menge,0
Name,Installationsprogramm,Gegenstand,0
Anwendungsseite,Datumenstruktur,Blickwinkel,0
Zustand,Datumenmodell,Konzept,0
Kundennummer,Anwendungssoftware,Tabelle,0
Datenaufsichtssprache,Anwendungsprogramm,Sprung,0
Seite,Installationsprogramm,Körper,0
Manipulationssprache,Protokoll,Organisation,0
Protokoll,Dokumentmenge,Anzahl,0
Datentyp,Logging-datenbanken,Art,0
Sprache,Adressliste,Muster,0
Objektdatenbankmodell,Verarbeitung,Verwenden,0
Ereignisprotokoll,Auflösungsmuster,Organisation,0
Bezüglich,Lookup-tabelle,Symbol,0
Quelle,Medium,Tun,0
Liste,Masseneinsatz,Computerprogramm,0
Projektarchiv,Fall,Hinweis,0
Datenbankanwendung,Attribut,Informationseinheit,0
Attribut,Kundennummer,Rest,0
Applikation,Objektklasse,Blickwinkel,0
Laufzeitfehler,Xml-format,Verwenden,0
Kundennummer,Grafiksoftware,Gruppe,0
Problem,Satz,Ereignis,0
Batch-transaktion,Zieltabelle,Existenz,0
Format,Logging,Vielzahl,0
Programmpaket,Kundennummer,Organisation,0
Verhalten,Windows-system,Aufzählung,0
Datei,Rdf-format,Energie,0
Tracing,Zweck,Material,0
Benutzerfehler,Datumensatz,Prozess,0
Schlüssel,Entwicklung,Bank,0
Paket,Fetching,Zusammensetzung,0
Server,Rdf-format,Glied,0
Satz,Verteilung,Gebäude,0
Transaktionsprotokoll,Format,Stoff,0
Menge,Datei,Größe,0
Verhalten,Menge,Beschwerden,0
Gruppe,Data-warehouse-system,Mathematik,0
Datenspeicher,Preprint-server,Maß,0
Listen­form,Satz,Material,0
Protokoll,Schlüssel,Engagement,0
Verteilung,Aufwand,Teil,0
Datumenstruktur,Archiv,Klasse,0
Batch-transaktion,Datumenfeld,Syntagma,0
Csv-dateien,Processing,Außenbereich,0
Seite,Universität,Anordnung,0
Artikelnummer,Sprachteil,Zusammensetzung,0
Transaktionsprotokoll,Protokoll,Schicht,0
Verantwortlich,Data-warehouse-system,Kategorie,0
Transaktionsprotokoll,Geschäftstransaktion,Anzahl,0
Seite,Proxyserver,Richtung,0
Processing,Publikationsverbund,Beseitigung,0
Entwicklung,Seite,Karten,0
Data-warehouse-system,Feldname,Einsatz,0
Netzwerk,Verfahren,Name,0
Windows-system,Datenspeichersystem,Lebewesen,0
Publikation,Batch-transaktion,Neigung,0
Kundennummer,Protokoll,Glied,0
Datenverarbeitungssprache,Installieren,Gebäude,0
Laufzeitinformation,Anwendungsprogramm,Anzahl,0
Listen­form,Satz,Muster,0
Datenbank-)abfragesprache,Applikation,Zustand,0
System,Liste,Bedeutungen,0
Protokoll,Form,Symbol,0
Feld,Fehler,Symbol,0
Modeling,Protokolldateien,Bank,0
Datenbanksystem,Entitätstyp,Rechner,0
Versionsverwaltungssystem,Speichermedium,Verzeichnis,0
Hintergrundprogramm,Datenverarbeitungssprache,Bewegung,0
Sprache,Menge,Ergebnis,0
Struktur,Architektur,Mathematik,0
Xml-format,Teilsprache,Zusammenfassung,0
Eintrag,Datumensatz,Erscheinungsform,0
Manipulationssprache,Liste,Kommunikationsmittel,0
Artikelnummer,Spezialfall,Jungtier,0
Programm,Projekt,Vorname,0
Transaktion,Name,Tabelle,0
Datenbanktabelle,Objektdatenbank,Server,0
Liste,Protokolldateien,Modell,0
Anwendergruppe,Zweck,Beschwerden,0
Harvesting,Feld,Masse,0
Laufzeitfehler,Name,Vorgang,0
Fall,Satz,Hinweis,0
Hintergrundprogramm,Datumensatz,Beginn,0
Name,Verteilung,Gestalt,0
Sprache,Datumenfeld,Engagement,0
Netzwerkinformation,Transaktionstabelle,Seite,0
Berechnungsmodell,Graphdatenbanken,Vorgang,0
Versionsverwaltungssystem,Datumenbestand,Wechsel,0
Einsatz,Programm,Richtung,0
Abhängigkeitsinformation,Transaktion,Eigenschaft,0
Preprint-server,Adressdaten,Entscheidung,0
Artikelnummer,Feld,Schrift,0
Datumenstruktur,Code,Raum,0
Sicherheitsmuster,Archivsoftware,Datenbanken,0
Nosql-datenbanken,Projektarchiv,Vermittlung,0
Information,Manipulationssprache,Sachverhalt,0
Datumensatz,Liste,Organisation,0
Rdf-format,Ereignisprotokolldatei,Tabelle,0
Geschäftstransaktion,Rdf-format,Bank,0
Hauptspeicher,Datumenmenge,Zeichen,0
Transaktion,Feld,Verwaltung,0
Feld,Telemedium,Größe,0
Quelltabelle,Spezialfall,Blickwinkel,0
Leistungsproblem,Verfahren,Einsatz,0
Sprachteil,Anwendungsseite,Datenbank,0
Master-server,Dta-verfahren,Wesen,0
Masseneinsatz,Datentyp,Struktur,0
Fehler,Datenmanipulationssprache,Bezeichnung,0
Nettodaten,Analysezweck,Systeme,0
Single-server,Dokumentmenge,Stelle,0
Artikelnummer,Referenztabelle,Erscheinungsform,0
Netzwerkdatenbankmodell,Anwendergruppe,Karten,0
Typ,Objektdatenbanksystem,Abbildung,0
Primärschlüssel,Satz,Zusammensetzen,0
Programm,Adressliste,System,0
Referenztabelle,Logdatei,Tabelle,0
Dokumentmenge,Softwareprojekt,Einheit,0
Open-source-datenbank,Referenztabelle,Aufzählung,0
Logging-datenbanken,Protokolldatei,Zusammenstellung,0
Kundennummer,Datumensatz,Körper,0
Abfragesprache,Programm,Veränderung,0
Dokumenten-server,Datumensatz,Messwerte,0
Hintergrundprogramm,Typbegriff,Kommunikationsmittel,0
Problem,Nosql-datenbank,Aufzählung,0
Fall,Open-source-datenbank,Auskunft,0
Zurücksetzen,Anwendung,Zustand,0
Protokoll,Einheitlich,Gefüge,0
Datenspeichersystem,Ereignisprotokoll,Tun,0
Muster,Satz,Karten,0
Website,Typ,Vorgang,0
Opus-server,Nettodaten,Änderung,0
Fremdschlüsselbegrenzung,Kundennummer,Teil,0
Batch-transaktion,Datenspeichersystem,Raum,0
Protokoll,Master-server,Verbesserung,0
Archivsoftware,Muster,Tabelle,0
Xml-format,Kundennummer,Eigenschaft,0
Information,Datei,Körper,0
Schlüssel,Listen­form,Rang,0
Hochschulschriftenserver,Geschäftstransaktion,Varietät,0
Ansi-sparc-architektur,Nutzdaten,Neigung,0
Fall,Versionsverwaltungssystem,Tabelle,0
Fehler,Ereignisprotokoll,Jungtier,0
Systemsoftware,Fehler,Einsatz,0
Kundennummer,Laufzeitinformation,Masse,0
Anwendungssoftware,Open-source-datenbank,Ereignis,0
Fehler,Transaktionsprotokoll,Neigung,0
Protokoll,Batch-transaktion,Vorgang,0
Information,Format,Wesen,0
Format,Standardverhalten,Ausdruck,0
Transaktionsprotokoll,Satz,Oberbegriff,0
Artikelnummer,Systementwicklung,Beseitigung,0
Satz,Passwort,Neigung,0
Format,Schlüssel,Größe,0
Grafiksoftware,Proxyserver,Vielzahl,0
Spezialfall,Beginning,Verwenden,0
Publikationsserver,Anwendungsseite,Arbeit,0
Objektdatenbankmodell,Tabellenform,Form,0
Zustand,Muster,Mathematik,0
Kundennummer,Applikation,Schriftstück,0
Adressdaten,Datumenmenge,Vielzahl,0
Datumenstruktur,Medium,Begriff,0
Satz,Problem,Bank,0
Verfahren,Seite,Gebäude,0
Sprache,Protokoll,Daten,0
Manipulationssprache,Datumenbestand,Rest,0
Quelle,Masseneinsatz,Einheit,0
Tabellenform,Ereignisprotokoll,Bestand,0
Ereignisprotokoll,Datumensatz,Richtung,0
Operations-datenbanken,Tracing,Sachverhalt,0
Datenaufsichtssprache,Programm,Kommunikation,0
Primärschlüssel,Transaktionstabelle,Güte,0
Transaktionsprotokoll,Form,Sprung,0
Modeling,Datumensatz,Sprachfamilie,0
Fall,Internet-information,Beschwerden,0
Laufzeitinformation,Bibliothek,Bedeutungen,0
Abfragesprache,Programmzustand,Symbol,0
Entwicklung,Code,Zusammensetzung,0
Anwendungsprogramm,Objektklasse,Bank,0
Form,Liste,Vorname,0
Datenbanksystem,Stapelverarbeitung,Bewegung,0
Xml-format,Kundennummer,Schema,0
Datumenmodell,Verarbeitung,Kommunikationsmittel,0
Kundennummer,Zustand,Vorname,0
Datumensatz,Internet-information,Hinweis,0
History-tabelle,Batch-transaktion,Vermögen,0
Referenztabelle,Programmieraufwand,Engagement,0
Datumenstruktur,Laufzeitfehler,Kommunikation,0
Logdatei,Nosql-datenbank,Mathematik,0
Protokoll,Abfragesprache,Zen,0
Objektdatenbanksystem,Nutzdaten,Beschwerden,0
Blog-eintrag,Gruppe,Gegenstandes,0
Fotodatum,Sprache,Engagement,0
Modell,Master-server,Anzahl,0
Masseneinsatz,Ascii-code,Zustand,0
Information,Zweck,Größe,0
Nettodaten,Laufzeitfehler,Code,0
Datenaufsichtssprache,Medium,Sachverhalt,0
Fehler,Code,Glied,0
Internet-information,Seite,Schema,0
Seite,Ereignisprotokoll,Zusammensetzung,0
Abfragesprache,Versionsverwaltung,Statistik,0
Netzwerkinformation,Entwicklung,Glied,0
Anwendungsseite,Datenspeichersystem,Ing,0
Dokumenten-server,Speichermedium,Bestand,0
Logdatei,Datenbanksprache,Größe,0
Datumensatz,Verbund,Jungtier,0
Relationale-datenbank-muster,Sprache,Gestalt,0
Datenmanipulationssprache,Datumenmenge,Maß,0
Manipulationssprache,Datenbanksystem,Lebewesen,0
Abfragesprache,Satz,Verbesserung,0
Medium,Datenbankmodell,Zusammenfassung,0
Kundennummer,Programmpaket,Beginn,0
Datenaufsichtssprache,Nosql-datenbanken,Liste,0
Zustand,Versionsverwaltungssystem,Server,0
Datumensatz,Nosql-datenbanken,Ordnung,0
Protokoll,Artikelnummer,Energie,0
Leistungsproblem,Quelltabelle,Veränderung,0
Antimuster,Nutzungsdatum,Auskunft,0
Relationale-datenbank-muster,Kundennummer,Schicht,0
Datumensatz,Information,Beginn,0
Verarbeitung,Warning,Außenbereich,0
Benutzerfehler,Publikationsserver,Klasse,0
Datenbankmodell,Satz,Information,0
Opus-server,Datenbanksystem,Software,0
Datumensatz,Hintergrundprogramm,Beschwerden,0
Tracing,Verarbeitung,Code,0
Fehler,Transaktionsprotokoll,Sprung,0
Artikelnummer,Transaktionsprotokoll,Tätigkeit,0
Xml-format,Installationsprogramm,Schicht,0
Typ,Netzwerkinformation,Aussehen,0
Fehler,Bezüglich,Mitteilung,0
Netzwerkinformation,Opus-server,Operation,0
Medium,Sicherheitsmuster,Lebewesen,0
Artikelnummer,Softwareprojekt,Rang,0
Kundennummer,Analysezweck,Tun,0
Protokolldatei,Zurücksetzen,Server,0
Artikelnummer,Fehler,Gegenstand,0
Datenbankanwendung,Programmpaket,Rang,0
Anwendungsseite,Feld,Fortbewegung,0
Graphdatenbanken,Quelltabelle,Verwaltung,0
Speichermedium,Datenbanksystem,Körper,0
Schlüssel,Verarbeitung,Sammlung,0
Programm,Seite,Richtung,0
Menge,Seite,Gesamtheit,0
Datumensatz,Warning,Menge,0
Schlüssel,Form,Ausdruck,0
Beginning,Dokumentenserver,Rang,0
Datumensatz,Medium,Ereignis,0
Paketverwaltung,Entwicklung,Vielzahl,0
Programm,Protokoll,Glied,0
E-mail-server,Ereignisprotokoll,Art,0
Listen­form,Entwicklung,Person,0
Datenverarbeitungssprache,Datenbanktabelle,Einrichtung,0
Antimuster,Seite,Endzustand,0
Transaktion,Anwendung,Klasse,0
Menge,Datenbanktabelle,Jungtier,0
Speicher,Entitätstyp,Körper,0
Datenbanksprache,Archiv,Entscheidung,0
Single-server,Seite,Aussehen,0
Fehler,Teilsprache,Linie,0
Geschäftstransaktion,Ereignisprotokoll,Statistik,0
Typbegriff,Sprachteil,Sammlung,0
Satz,Feld,Bewegung,0
Systementwicklung,Sprache,Rest,0
Modeling,Windows-system,Syntagma,0
Transaktionsprotokoll,Seite,Datenbank,0
Installationsprogramm,Datumenstruktur,Person,0
Ereignisprotokoll,Entwicklung,Erscheinungsform,0
Verbund,Applikation,Verwaltung,0
Kundennummer,Fremdschlüssel,Schema,0
Anwendung,Datenaufsichtssprache,Größe,0
Hauptspeicher,Kundennummer,Administration,0
Bestand,Protokoll,Einsatz,0
Name,Speichermedium,Person,0
Systembeschreibung,Datenaufsichtssprache,Tun,0
Laufzeitinformation,Open-source-datenbank,Verbindung,0
Xml-format,Seite,Jungtier,0
Form,Sicherheit,Sammlung,0
Datum,Logging,Ordnung,0
Systementwicklung,Architektur,Menge,0
Nettodaten,Gurocksoftware,Größe,0
Internet-information,Artikelnummer,Begriff,0
Teil,Protokoll,Kategorie,0
Anwendungsseite,Entwicklung,Struktur,0
Anwendungsseite,Gurocksoftware,Kleidungsstück,0
Geschäftstransaktion,Zustand,Teil,0
Fall,Information,Verbindung,0
Medium,Logdatei,Vielzahl,0
Dokumentmenge,Teilsprache,Masse,0
Datenbanksystem,Kundennummer,Gebäude,0
Satz,Edlich,Folge,0
Aktualisieren,Publikationsserver,Beschwerden,0
Nutzdaten,Seite,Person,0
Tabelle,Datenbanksprache,Ergebnis,0
Benutzerfehler,Transaktion,Aussehen,0
Hochschulschriftenserver,Xml-format,Schrift,0
Teil,Sperrverwaltung,Anordnung,0
Opus-server,Benutzerfehler,Sachverhalt,0
Teil,Zweck,Daten,0
Fall,System,Dateien,0
Fehler,Datenverarbeitungssprache,Verbesserung,0
Stapelverarbeitung,Windows-system,Verbesserung,0
Open-source-datenbank,Objektdatenbankmodell,Lebewesen,0
Netzpublikation,Verarbeitung,Modell,0
Upgrade,Quelltabelle,Linie,0
Einsatz,Tabelle,Administration,0
Fehler,Kundennummer,Existenz,0
