term1,term2,related
Einheitlich,Artikelnummer,0
Objektdatenbank,Installieren,0
Artikelnummer,Datum,0
Laufzeitinformation,Gurocksoftware,0
Softwareprojekt,Teil,0
Publikation,Manipulationssprache,0
Lösung,Datumenmodell,0
Objektklasse,Abfragesprache,0
Aktualisieren,Hochschulschriftenserver,0
Liste,Objektdatenbank,0
Sicherheitsmuster,Logdatei,0
Logdateien,Spezialfall,0
Fehler,Änderung,0
Publikation,Telemedium,0
Protokolldatei,Gurocksoftware,0
Beginning,Datenbank-)abfragesprache,0
Primärschlüssel,Datenbeschreibung,0
Laufzeitinformation,Feldname,0
Primärschlüssel,Datenänderung,0
Software,Datenverarbeitungssprache,0
Spezialfall,Edlich,0
Batch-transaktion,Typ,0
Einsatz,Abfragesprache,0
Gruppe,Verwaltung,0
Warning,Nettodaten,0
Federation,Transaktionstabelle,0
Projektdatum,Entitätstyp,0
Einheitlich,Systementwicklung,0
Systembeschreibung,Protokoll,0
Open-source-datenbank,Ereignisprotokoll,0
Datumenfeld,Archivsoftware,0
Projekt,Ereignisprotokolldatei,0
Installationsprogramm,Anwendung,0
Liste,Datenbank-)abfragesprache,0
Eintrag,Zweck,0
Setzen,Referenztabelle,0
Hochschulschriftenserver,Datenbank-)abfragesprache,0
Ausfallsicherheit,Datumensatz,0
Rdf-format,Datenänderung,0
Datenänderung,Kundennummer,0
Liste,Verfahren,0
Datenbankanwendung,Satz,0
Objektdatenbanken,Verarbeitung,0
Anwendungssoftware,Anwendung,0
Datenbanktabelle,Datentyp,0
Opus-server,Denormalisierungsmuster,0
Abhängigkeitsinformation,Name,0
Nettodaten,Logging,0
Code,Netzwerkdatenbankmodell,0
Netzwerk,Information,0
Telemedium,Quelltabelle,0
Datenbanksysteme,Sperrverwaltung,0
Protokolldatei,Projektarchiv,0
Verarbeitung,Telemedium,0
Batch-transaktion,Log-dateien,0
Verteilung,Harvesting,0
Universität,Datumensatz,0
Nosql-datenbank,Fall,0
Processing,Dokumentenserver,0
Attribut,Datumenfeld,0
Open-source-datenbank,Transaktionsprotokoll,0
Zustand,Spezialfall,0
Protokoll,Lastverteilung,0
Sperrverwaltung,Kundennummer,0
Adressdaten,Datumenmenge,0
Bestand,Fotodatum,0
Laufzeitfehler,Netzwerk,0
Code,Artikelnummer,0
Stapelverarbeitung,Ereignisprotokolldatei,0
Speichermedium,Applikation,0
Struktur,Programmieraufwand,0
Anbieterserver,Netzwerkinformation,0
Log-dateien,Dokumentmenge,0
Format,Programmpaket,0
Fehler,History-tabelle,0
Leistungsproblem,Anwendungsprogramm,0
Leistungsproblem,Protokolldateien,0
Datenbeschreibung,Datenaufsichtssprache,0
Datensatzbegrenzung,Fehler,0
Datenbeschreibung,Zieltabelle,0
Datumenfeld,Anwendungsseite,0
Nettodaten,Spezialfall,0
Dokumentmenge,Laufzeitinformation,0
Zweck,Auswertung,0
Dta-verfahren,Rdf-format,0
Verfahren,Feldname,0
Csv-dateien,Quelltabelle,0
Datenverarbeitungssprache,Systementwicklung,0
Zustand,Paket,0
Spezialfall,Csv-dateien,0
Entwicklung,Anwendungssoftware,0
Laufzeitinformation,Logdateien,0
Code,Nettodaten,0
Bezüglich,Paket,0
Datum,Seite,0
Tabellenform,Netzwerkinformation,0
Lösung,Name,0
Laufzeitinformation,Stapelverarbeitung,0
Verantwortlich,Artikelnummer,0
Benutzerfehler,Open-source-datenbank,0
Seite,Code,0
Verantwortlich,Datumenstruktur,0
Artikelnummer,Anwendung,0
Datumensatz,Softwarelösung,0
Auswertung,Quelltabelle,0
Logdatei,Setzen,0
Datumensatz,Archiv,0
Teil,Abhängigkeitsinformation,0
Logdatei,Programmieraufwand,0
Anwendungsseite,Softwareprojekt,0
Teilsprache,Paketverwaltung,0
Preprint-server,Setzen,0
Logging-datenbanken,Teilsprache,0
Datumenmenge,Batch-transaktion,0
Protokoll,Nutzerverhalten,0
Quelltabelle,Warning,0
Auflösungsmuster,Kundennummer,0
Tabellenform,Nettodaten,0
Objektdatenbanken,Open-source-datenbank,0
Nettodaten,Fehler,0
Nosql-datenbank,Datumensatz,0
Software,Ascii-code,0
Systembeschreibung,Kundennummer,0
Protokolldateien,Anwendungsseite,0
Datumenmenge,Quelltabelle,0
Artikelnummer,Verantwortlich,0
Mastertabelle,Begriff,0
Softwareprojekt,Datum,0
Abfragesprache,Analysezweck,0
Benutzerfehler,Fotodatum,0
Einsatz,Systemsoftware,0
Muster,Peer-to-peer-netzwerk,0
Anwendungssoftware,Transaktionsprotokoll,0
Randdatum,Fremdschlüssel,0
Sicherheit,Sperrverwaltung,0
Schlüssel,Verarbeitung,0
Nosql-datenbank,Seite,0
Fall,Klasse,0
Gurocksoftware,Benutzerfehler,0
Transaktionsprotokoll,Sprachteil,0
Einsatz,Spezialfall,0
Klasse,Batch-transaktion,0
Gurocksoftware,Artikelnummer,0
Datumensatz,Denormalisierungsmuster,0
Sicherheit,Medium,0
Server,Datenbanksystem,0
Anwendungsseite,Muster,0
Verfahren,Peer-to-peer-netzwerk,0
Programmpaket,Dokumentenserver,0
Publikation,Edlich,0
Projekt,Xml-format,0
Datenspeicher,Lastenverteilung,0
Logging-datenbanken,Name,0
Master-server,Laufzeitinformation,0
Projektdatum,Seite,0
Systementwicklung,Nettodaten,0
Softwareprojekt,Datumenfeld,0
Objektdatenbanken,Fetching,0
Leistungsproblem,Zusammensetzen,0
Attribut,Abhängigkeitsinformation,0
Applikation,Typ,0
Typbegriff,Satz,0
Teil,Laufzeitinformation,0
Nosql-datenbank,Publikationsverbund,0
Xml-format,Code,0
Leistungsproblem,Transaktion,0
Klasse,Fehler,0
Dta-verfahren,Teil,0
Auflösungsmuster,Laufzeitfehler,0
Datumensatz,Listen­form,0
Nosql-datenbank,Satz,0
Transaktion,Teilsprache,0
Eda-datenbank,Installationsprogramm,0
Anwendung,Nosql-datenbanken,0
Geschäftstransaktion,Rdf-format,0
Datenbeschreibung,Schlüssel,0
Datumensatz,Programmzustand,0
Upgrade,Zieltabelle,0
Menge,Protokolldatei,0
Entwicklung,Datentyp,0
Referenztabelle,Fehler,0
Log-dateien,Randdatum,0
Code,Anwendung,0
Eda-datenbank,Anwendung,0
Transaktionstabelle,Randdatum,0
Transaktion,Archiv,0
Ereignisprotokolldatei,Open-source-datenbank,0
Datenspeicher,Projekt,0
Nosql-datenbanken,Datumenstruktur,0
Sicherheit,Lastenverteilung,0
Dini-datenbank,Benutzerfehler,0
Datumenstruktur,Warning,0
Netzwerkinformation,Speicher,0
Archiv,Analysezweck,0
Netzwerkinformation,Gurocksoftware,0
Teilsprache,Systementwicklung,0
Fehler,Nosql-datenbank,0
Format,Open-source-datenbank,0
Grafiksoftware,Protokoll,0
Nutzerverhalten,Teil,0
Open-source-datenbank,Protokolldateien,0
Blog-eintrag,Versionsverwaltungssystem,0
Datum,Struktur,0
Entwicklung,Nettodaten,0
Quellcodedateien,Analysezweck,0
Datenbank-)abfragesprache,Gruppe,0
Installationsprogramm,Benutzerfehler,0
Entwicklung,Speichermedium,0
Projekt,Logdatei,0
Edlich,Nettodaten,0
Transaktionsprotokoll,Liste,0
Laufzeitinformation,Datumenfeld,0
Programm,Verwaltung,0
Format,Dta-verfahren,0
Problem,Netzwerkinformation,0
Laufzeitinformation,Zustand,0
Laufzeitfehler,Ereignisprotokoll,0
Seite,Datenbanktabelle,0
Gruppe,Fehler,0
Eintrag,Entwicklung,0
Typ,Applikation,0
Datenspeicher,Programmpaket,0
Publikation,Fehler,0
Logging-datenbanken,Fremdschlüssel,0
Analysezweck,Nutzungsdatum,0
Modeling,Nutzdaten,0
Relationale-datenbank-muster,Teilsprache,0
Publikationsverbund,Adressdaten,0
Randdatum,Teil,0
Fremdschlüssel,Analysezweck,0
Benutzerfehler,Verantwortlich,0
Stapelverarbeitung,Liste,0
Open-source-datenbank,Fehler,0
Laufzeitfehler,Streaming-media-applikation,0
Softwarelösung,Data-warehouse-system,0
Masseneinsatz,Abfragesprache,0
Adressliste,Fotodatum,0
Zusammensetzen,Telemedium,0
Begriff,Archiv,0
Registration,Systementwicklung,0
Systementwicklung,Ereignisprotokolldatei,0
Netzwerk,Server,0
Hintergrundprogramm,Open-source-datenbank,0
Gurocksoftware,Xml-format,0
Transaktion,Dta-verfahren,0
Ereignisprotokoll,Systembeschreibung,0
Systementwicklung,Nosql-systeme,0
Transaktion,Berechnungsmodell,0
Verfahren,Blog-eintrag,0
Stapelverarbeitung,Nutzerverhalten,0
Modell,Adressdaten,0
Leistungsproblem,Einheitlich,0
Muster,Attribut,0
Systementwicklung,Listen­form,0
Edlich,Fremdschlüssel,0
Blog-eintrag,Datumenfeld,0
Datumenstruktur,Projektdatum,0
Satz,Zusammensetzen,0
Klasse,Anwendungsseite,0
Name,Nosql-systeme,0
Denormalisierungsmuster,Muster,0
Stapelverarbeitung,Datenbank-)abfragesprache,0
Open-source-datenbank,Quelle,0
Grafiksoftware,Systementwicklung,0
Format,Dini-datenbank,0
Entwicklung,Artikelnummer,0
Datenaufsichtssprache,Anwendung,0
Systemsoftware,Feld,0
Format,Code,0
Feldinhalt,Datumensatz,0
Einheitlich,Benutzerfehler,0
Primärschlüssel,Open-source-datenbank,0
Masseneinsatz,Anwendungsseite,0
Protokolldatei,Systementwicklung,0
Seite,Humboldt-universität,0
Programmpaket,Objektklasse,0
Logdatei,Gurocksoftware,0
Seite,Projektdatum,0
Verfahren,Benutzerfehler,0
Datenbanktabelle,Datumenmodell,0
Form,Fremdschlüssel,0
Harvesting,Adressdaten,0
Fremdschlüssel,Setzen,0
Verarbeitung,Code,0
Operations-datenbanken,System,0
Opus-server,Logdateien,0
Gurocksoftware,Paketquelle,0
Muster,Server,0
System,Hintergrundprogramm,0
Abhängigkeitsinformation,Verfahren,0
Satz,Fremdschlüsselbegrenzung,0
Zurücksetzen,Netzwerkdatenbankmodell,0
Datumenfeld,Projekt,0
Sperrverwaltung,Problem,0
Satz,Nosql-datenbanken,0
Transaktionsprotokoll,Federation,0
Modeling,Systementwicklung,0
Menge,Applikation,0
Laufzeitfehler,Sicherheit,0
Abfragesprache,Zustand,0
Leistungsproblem,Anwendung,0
Code,Datenbank-)abfragesprache,0
Datenbanktabelle,Abfragesprache,0
Archivsoftware,Datum,0
Analysezweck,Code,0
Fehler,Datumenstruktur,0
Datentyp,Projekt,0
Format,Transaktion,0
Harvesting,Tabellenform,0
Quelltabelle,Dokumentenserver,0
Randdatum,Systementwicklung,0
Einheitlich,Fotodatum,0
Spezialfall,Laufzeitinformation,0
Softwareprojekt,Transaktion,0
Fall,Softwarelösung,0
Kundennummer,Anwendung,0
Lösung,Applikation,0
Anwendungsseite,Archiv,0
Datumensatz,Aufwand,0
Code,Primärschlüssel,0
Zurücksetzen,Fall,0
Xml-format,Lastenverteilung,0
Verarbeitung,Fotodatum,0
Lookup-tabelle,Telemedium,0
Antimuster,Datumensatz,0
Referenztabelle,Speichermedium,0
Objektklasse,Datumenbestand,0
Datenbanksysteme,Fall,0
Verfahren,Liste,0
Lookup-tabelle,Speichermedium,0
Opus-server,Netzwerk,0
Seite,Publikation,0
Datumenstruktur,Dta-verfahren,0
Quelltabelle,Nosql-datenbanken,0
Fehler,Rdf-format,0
Klasse,Datum,0
Fehler,Verfahren,0
Applikation,Einheitlich,0
Datei,Programmzustand,0
Sperrverwaltung,Muster,0
Protokolldatei,Muster,0
Projektarchiv,Verarbeitung,0
Modeling,Objektdatenbanksysteme,0
Nutzerverhalten,Gruppe,0
Harvesting,Datenänderung,0
Datentyp,Adressliste,0
Liste,Open-source-datenbank,0
Primärschlüssel,Systemsoftware,0
Aufwand,Abhängigkeitsinformation,0
Objektdatenbanksysteme,System,0
Fremdschlüssel,Gurocksoftware,0
Kundennummer,Typ,0
Single-server,Netzpublikation,0
Lastverteilung,Denormalisierungsmuster,0
Speichermedium,Netzwerkinformation,0
Fremdschlüssel,Querverweistabelle,0
Listen­form,Dta-verfahren,0
Quelltabelle,Preprint-server,0
Klasse,Verarbeitung,0
Quellcodedateien,Datumensatz,0
Hochschulschriftenserver,Benutzerfehler,0
Nosql-systeme,Seite,0
Nutzdaten,Feld,0
Teil,Datensatzbegrenzung,0
Anwendungsseite,Logdatei,0
Open-source-datenbank,Systembeschreibung,0
Datenbanktabelle,Transaktionsprotokoll,0
Objektdatenbanksysteme,Server,0
Verteilungsmuster,Masseneinsatz,0
Einheitlich,Satz,0
Single-server,Datenbank-)abfragesprache,0
Quelltabelle,Nosql-datenbank,0
Objektdatenbanken,Eda-datenbank,0
Sprache,Anwendungssoftware,0
Verbund,Projekt,0
Architektur,Benutzerfehler,0
Datenbanktabelle,Protokoll,0
Fetching,Objektdatenbank,0
Datum,Adressdaten,0
Datumenmodell,Abfragesprache,0
Aufwand,Hochschulschriftenserver,0
Artikelnummer,Verfahren,0
Telemedium,Datumenfeld,0
Verfahren,Abhängigkeitsinformation,0
Internet-information,Rdf-format,0
Streaming-media-applikation,Satz,0
Auflösungsmuster,Publikationsserver,0
Ereignisprotokolldatei,Bezüglich,0
Sprache,Systembeschreibung,0
Seite,Nutzdaten,0
Datumenfeld,Analysezweck,0
Protokoll,Datenbanktabelle,0
Datenänderung,Paket,0
Bezüglich,Csv-dateien,0
Information,Universität,0
Kundennummer,Klasse,0
Sicherheit,Ascii-code,0
Programmpaket,Laufzeitinformation,0
Listen­form,Objektdatenbanksysteme,0
Systembeschreibung,Graphdatenbanken,0
Code,Fotodatum,0
Nutzdaten,Attribut,0
Nosql-systeme,Kundennummer,0
Setzen,Sprache,0
Verfahren,Projektdatum,0
Dokumenten-server,Netzpublikation,0
Kundennummer,Datenänderung,0
Architektur,Logdatei,0
Dokumentmenge,Csv-dateien,0
Datum,Gurocksoftware,0
Laufzeitinformation,Objektklasse,0
Archivsoftware,Struktur,0
Batch-transaktion,Listen­form,0
Kundennummer,Ereignisprotokolldatei,0
Setzen,Transaktion,0
Schlüssel,Netzwerk,0
Open-source-datenbank,Projektdatum,0
Installationsprogramm,Spezialfall,0
Humboldt-universität,Fremdschlüsselbegrenzung,0
Tabellenform,Stapelverarbeitung,0
Datenverarbeitungssprache,Transaktion,0
Warning,Objektdatenbanksystem,0
Logdatei,Teil,0
Datumenstruktur,Liste,0
Verfahren,Entwicklung,0
Tracing,Randdatum,0
Objektklasse,Artikelnummer,0
Logdatei,Publikationsserver,0
Versionsverwaltung,Datenaufsichtssprache,0
Klasse,Spezialfall,0
Logdatei,Warning,0
Auflösungsmuster,Datenbankanwendung,0
Internet-information,Applikation,0
Feldinhalt,Nettodaten,0
Zurücksetzen,Laufzeitfehler,0
Netzwerk,Fremdschlüssel,0
Adressdaten,Anwendungsprogramm,0
Paketverwaltung,Schlüssel,0
Paketquelle,Transaktionstabelle,0
Analysezweck,Nutzerverhalten,0
Fehler,Objektdatenbanksysteme,0
Abhängigkeitsinformation,Speichermedium,0
Registration,Stapelverarbeitung,0
Projektarchiv,Satz,0
Datenaufsichtssprache,Lastenverteilung,0
Datei,Datum,0
Denormalisierungsmuster,Modeling,0
Installieren,Primärschlüssel,0
Dta-verfahren,Datenbankanwendung,0
Dokumentmenge,Entitätstyp,0
Aktualisieren,Master-server,0
Datenänderung,Benutzerfehler,0
Feldname,Nosql-datenbanken,0
Code,Seite,0
Datenbanksysteme,Archivsoftware,0
Anwendung,Dini-datenbank,0
Data-warehouse-system,Umgekehrter,0
Datumensatz,Versionsverwaltung,0
Relationale-datenbank-muster,Logging-datenbanken,0
Verbund,Antimuster,0
Verteilungsmuster,Installieren,0
Hintergrundprogramm,Dokumentmenge,0
Hashtabelle,Objektdatenbank,0
History-tabelle,Fehler,0
Verantwortlich,Satz,0
Spezialfall,Anwendungsprogramm,0
Fall,Laufzeitinformation,0
Nutzdaten,Zweck,0
Objektdatenbanksystem,Datenbanksysteme,0
Struktur,Datei,0
Artikelnummer,Registration,0
Paketquelle,Analysezweck,0
Anwendungsseite,Nutzungsdatum,0
Nosql-datenbank,Programm,0
Name,Xml-format,0
Datenbank-)abfragesprache,Programm,0
Geschäftstransaktion,Manipulationssprache,0
Netzwerk,Anwendung,0
Artikelname,Logdateien,0
Systementwicklung,Beginning,0
Stapelverarbeitung,Sprachteil,0
Dini-datenbank,Architektur,0
Batch-transaktion,Applikation,0
Änderung,Warning,0
Datenverarbeitungssprache,Logging-datenbanken,0
Projektdatum,Paketverwaltung,0
Transaktionsprotokoll,Auflösungsmuster,0
Rdf-format,Registration,0
Adressdaten,Hintergrundprogramm,0
Batch-transaktion,System,0
Csv-dateien,Datenbanksystem,0
Datenverarbeitungssprache,Geschäftstransaktion,0
Anwendungsseite,Logisch,0
Transaktionstabelle,Protokolldatei,0
Netzwerkinformation,Xml-format,0
Nettodaten,Streaming-media-applikation,0
Verfahren,Server,0
Fall,Grafiksoftware,0
Nutzerverhalten,Dokumentmenge,0
Zurücksetzen,Satz,0
Einheitlich,Edlich,0
Projektdatum,Adressliste,0
Programmzustand,Federation,0
Klasse,Artikelnummer,0
Graphdatenbanken,Speicher,0
Abfragesprache,Setzen,0
Objektklasse,Streaming-media-applikation,0
Fehler,Verteilungsmuster,0
Schlüssel,Datenbanktabelle,0
Laufzeitinformation,Xml-format,0
Artikelnummer,Sperrverwaltung,0
Datumenfeld,Begriff,0
Lösung,Datum,0
Verfahren,Laufzeitinformation,0
Systementwicklung,Server,0
Fehler,Open-source-datenbank,0
Analysezweck,Stapelverarbeitung,0
Datumensatz,Dta-verfahren,0
Dini-datenbank,Satz,0
Feld,Fehler,0
Protokolldateien,Warning,0
Spezialfall,Seite,0
Kundennummer,Netzwerk,0
Antimuster,Name,0
Datum,Setzen,0
Verfahren,Verarbeitung,0
Zurücksetzen,Zustand,0
Änderung,Eda-datenbank,0
Schlüssel,Geschäftstransaktion,0
Dta-verfahren,Datei,0
Artikelnummer,Installationsprogramm,0
Hintergrundprogramm,Auswertung,0
Beginning,History-tabelle,0
Federation,Verarbeitung,0
Projektarchiv,Anwendungsseite,0
Datumenfeld,Medium,0
Publikation,Sprache,0
Schlüssel,Csv-dateien,0
Paketverwaltung,Open-source-datenbank,0
Publikation,Windows-system,0
Klasse,Netzwerkinformation,0
Systementwicklung,Benutzerfehler,0
Applikation,Fremdschlüsselbegrenzung,0
Datenänderung,Information,0
Batch-transaktion,Programmpaket,0
Leistungsproblem,Artikelnummer,0
Datenbanksysteme,Denormalisierungsmuster,0
Querverweistabelle,Tracing,0
Datenbanksysteme,Typ,0
Standardverhalten,Projektdatum,0
Datumenstruktur,Datei,0
Adressdaten,Attribut,0
Ereignisprotokoll,Analysezweck,0
Quellcodedateien,Gruppe,0
Windows-system,Hintergrundprogramm,0
Entwicklung,Abfragesprache,0
Transaktionsprotokoll,Protokolldateien,0
Dini-datenbank,Fehler,0
Feld,Bestand,0
Lastenverteilung,Satz,0
Protokoll,Auflösungsmuster,0
Projektarchiv,Protokolldateien,0
Änderung,Batch-transaktion,0
Protokolldatei,Netzpublikation,0
Hauptspeicher,Mastertabelle,0
Ereignisprotokoll,Sprachteil,0
Transaktionsprotokoll,Systembeschreibung,0
Randdatum,Warning,0
Batch-transaktion,Datenbanksprache,0
Paket,Verfahren,0
Datenbankanwendung,Zieltabelle,0
Datensatzbegrenzung,Analysezweck,0
Benutzerfehler,Feld,0
Datenmanipulationssprache,Leistungsproblem,0
Nosql-systeme,Menge,0
Gruppe,Federation,0
Tabellenform,Schlüssel,0
Name,Datenbankanwendung,0
Quellcodedateien,Objektdatenbank,0
Schlüssel,E-mail-server,0
Datenänderung,Master-server,0
Proxyserver,Logdatei,0
Artikelname,Systementwicklung,0
Feld,Analysezweck,0
Geschäftstransaktion,Bestand,0
Proxyserver,Hashtabelle,0
Einheitlich,Typbegriff,0
Ascii-code,Objektdatenbankmodell,0
Paket,Masseneinsatz,0
Fall,Nutzdaten,0
Netzwerkdatenbankmodell,Grafiksoftware,0
Nutzungsdatum,Datenspeicher,0
Datumenbestand,Code,0
Projektarchiv,Systembeschreibung,0
Datum,Netzwerkdatenbankmodell,0
Nosql-systeme,Datumensatz,0
Zieltabelle,Projektdatum,0
Datum,Master-server,0
Antimuster,Protokoll,0
Stapelverarbeitung,Menge,0
Referenztabelle,Datenbankanwendung,0
Netzpublikation,Manipulationssprache,0
Dini-datenbank,Ereignisprotokoll,0
Federation,Datumensatz,0
Fall,Zweck,0
Fall,Stapelverarbeitung,0
Verfahren,Batch-transaktion,0
Format,Abfragesprache,0
Masseneinsatz,Quelltabelle,0
Kundennummer,Denormalisierungsmuster,0
Systementwicklung,Adressdaten,0
Nutzungsdatum,Datenverarbeitungssprache,0
Muster,Anwendungsprogramm,0
Format,Leistungsproblem,0
Analysezweck,Softwareprojekt,0
Verantwortlich,Format,0
Batch-transaktion,Fall,0
Problem,Logdatei,0
Standardverhalten,Information,0
Lastenverteilung,Datentyp,0
Ereignisprotokolldatei,Verarbeitung,0
Protokoll,Standardverhalten,0
Operations-datenbanken,Medium,0
Kundennummer,Eintrag,0
Modell,Nettodaten,0
Publikationsverbund,Liste,0
Protokoll,Paket,0
Objektdatenbanken,Rdf-format,0
Fetching,Datenbanksystem,0
Datum,Verwaltung,0
Spezialfall,Objektklasse,0
Querverweistabelle,Logdateien,0
Gurocksoftware,Verteilung,0
Nosql-datenbank,Anwendung,0
Ereignisprotokoll,Archivsoftware,0
Liste,Attribut,0
Setzen,Protokoll,0
Paketverwaltung,Transaktionsprotokoll,0
Verwaltung,Menge,0
Windows-system,Batch-transaktion,0
Xml-format,Liste,0
Nettodaten,Benutzerfehler,0
Listen­form,Datenbanktabelle,0
Kundennummer,Datenbank-)abfragesprache,0
Datei,Hashtabelle,0
Hochschulschriftenserver,Nettodaten,0
Adressliste,Ereignisprotokoll,0
Teil,Gurocksoftware,0
Analysezweck,Ereignisprotokolldatei,0
Muster,Artikelname,0
Netzwerk,Primärschlüssel,0
Objektklasse,Nutzungsdatum,0
Publikationsserver,Fetching,0
Lastverteilung,Artikelnummer,0
Laufzeitfehler,Proxyserver,0
Aufwand,Batch-transaktion,0
Datenbankanwendung,Peer-to-peer-netzwerk,0
Fremdschlüssel,Einheitlich,0
Kundennummer,Paket,0
Abhängigkeitsinformation,Format,0
Liste,Datum,0
Humboldt-universität,Entitätstyp,0
Anwendung,Programmzustand,0
Installationsprogramm,Standardverhalten,0
Harvesting,Sperrverwaltung,0
Auflösungsmuster,Information,0
Zusammensetzen,Transaktionsprotokoll,0
Preprint-server,Mastertabelle,0
Gruppe,Fall,0
Installationsprogramm,Adressdaten,0
Datenbank-)abfragesprache,Fall,0
Datenbeschreibung,Artikelnummer,0
Csv-dateien,Zweck,0
Benutzerfehler,Datumenbestand,0
Modell,Abfragesprache,0
Versionsverwaltung,Dokumentenserver,0
Batch-transaktion,Echtzeitauswertung,0
Kundennummer,Feld,0
Objektdatenbanken,Objektdatenbanksysteme,0
Fremdschlüssel,Fotodatum,0
Ereignisprotokolldatei,Datenbankanwendung,0
Netzwerk,Ereignisprotokolldatei,0
Nutzdaten,Nosql-datenbank,0
Operations-datenbanken,Zustand,0
Nutzungsdatum,Sicherheitsmuster,0
Datei,Muster,0
Teilsprache,Versionsverwaltung,0
Nosql-datenbanken,Fehler,0
Installieren,Abfragesprache,0
Entitätstyp,Schlüssel,0
Nutzdaten,Projekt,0
Standardverhalten,Datenbankanwendung,0
Dini-datenbank,Ereignisprotokolldatei,0
Manipulationssprache,Datensatzbegrenzung,0
Rdf-format,Schlüssel,0
Verhalten,Bestand,0
Logdatei,Artikelname,0
Batch-transaktion,Nutzungsdatum,0
Denormalisierungsmuster,Abhängigkeitsinformation,0
Randdatum,Nutzdaten,0
Satz,Einheitlich,0
Dokumenten-server,Echtzeitauswertung,0
Xml-format,Batch-transaktion,0
Netzwerkinformation,Sperrverwaltung,0
Artikelname,Datum,0
Objektdatenbanksysteme,Logdateien,0
Tabellenform,Ascii-code,0
Programm,Code,0
Verteilung,Softwarelösung,0
Logdateien,Satz,0
Anwendungsseite,Antimuster,0
Datumensatz,Streaming-media-applikation,0
Stapelverarbeitung,Attribut,0
Objektdatenbank,Projektdatum,0
Nettodaten,Dini-datenbank,0
Datenmanipulationssprache,Eintrag,0
Protokolldateien,Fall,0
Internet-information,Projekt,0
Transaktionsprotokoll,Benutzerfehler,0
Transaktion,Verfahren,0
Satz,Logdateianalyse,0
Verwaltung,Name,0
Analyse,Projektdatum,0
Universität,Randdatum,0
Archivsoftware,Humboldt-universität,0
Sperrverwaltung,Menge,0
Systemsoftware,Satz,0
Standardverhalten,Nosql-datenbanken,0
Lookup-tabelle,Nettodaten,0
Edlich,Information,0
Artikelname,Verfahren,0
Datum,Geschäftstransaktion,0
Objektdatenbanksysteme,Protokoll,0
Datenaufsichtssprache,Programm,0
